"marker","chr","pos"
"gUNC25891768","15",32.4082343101225
"gJAX00063879","15",34.60188
"gJAX00406586","15",35.7373402593792
"S6H153140962","15",35.7383683217048
"mJAX00064006","15",35.88541
"gUNC25951716","15",36.03672
"S3T153217437","15",36.0384916487528
"mbackupUNC150396514","15",37.3676977762069
"S6J153358796","15",37.7085314705614
"S6J153359312","15",37.7150073215555
"gUNC26009510","15",38.0733893319185
"S6J153418410","15",38.5681583086507
"gUNC26031146","15",38.7518288023667
"S2H153465773","15",39.19415
"SSH153471216","15",39.19415
"gUNC26052345","15",40.3347612805446
"gUNC26076456","15",43.18656
"S2R153588302","15",43.18656
"SX1153656292","15",44.30513
"gUNC26106597","15",44.30513
"SX1153677085","15",44.4527049524096
"UNC26114934","15",44.5094772517784
"gUNC26118052","15",44.68777
"gUNC26124488","15",44.8437
"gUNC26126785","15",44.9573776950905
"UNC26127922","15",45.1584424042931
"UNC26129267","15",45.3592873415712
"mUNC26129825","15",45.4167947946917
"UNC26133218","15",45.8209444905018
"gUNC26137092","15",46.0830721710797
"SX1153792294","15",46.8013546796566
"UNC26161152","15",48.6195105254357
"gUNC26166295","15",49.0015003191926
"gUNC26171675","15",50.5888438410249
"gUNC26171675b","15",50.5888438410249
"gUNC26181231","15",51.135070502002
"gUNC26190765","15",52.0616665208276
"SX1153916186","15",52.1645367953071
"gUNC26193538","15",52.2618791016732
"SX1153921934","15",52.3050574905022
"SFJ153946145","15",52.88749
"gUNC26208966","15",54.33248
"gUNC26210905","15",54.33248
"UNC150277167","15",54.4409027038494
"mUNC26221559","15",54.59194
"gUNC26224459","15",54.59194
"SBT154068790","15",55.2081715533126
"gUNCHS041500","15",56.0029214080056
"gUNC26253762","16",0.53316
"gUNC26261374","16",0.53316
"gUNC26285827","16",1.37517349715811
"SAC160331716","16",1.6341
"gUNCHS041654","16",3.18184588102414
"mUNC26327459","16",3.57426507270365
"gUNC26351740","16",5.36792
"gUNC26356252","16",5.78078229268599
"gUNC26364589","16",7.25412
"mUNC160026026","16",7.66634918147762
"SS1160616655","16",8.09290820541177
"SS1160618780","16",8.09956040886633
"SS1160623791","16",8.10874056394289
"SS1160636112","16",8.12165006897166
"SS1160646570","16",8.13276265000797
"gUNC26396187","16",8.18221341128073
"mJAX00415217","16",10.2689007898397
"gbackupUNC160475666","16",10.5677112618886
"gUNC26453945","16",10.7703580928524
"gUNC26467931","16",11.5496477144454
"gUNCHS042121","16",14.2135116821749
"gUNC26498183","16",14.7397935130392
"mUNC160157865","16",15.035309021888
"UNC26530114","16",16.7058151107562
"mbackupUNC160158316","16",16.95535
"gUNC26539011","16",16.95535
"gUNC26550897","16",17.5559100028116
"gJAX00416837","16",18.2665451776083
"mJAX00067886","16",19.1642865014654
"SX1161227922","16",19.25448
"gUNC26589630","16",19.3214382419703
"mJAX00067957","16",19.32179
"mUNC26589758","16",19.32179
"gUNC26590160","16",19.32179
"gUNC26590323","16",19.32179
"S3R161280845","16",20.31163
"gUNC26609904","16",21.6244142206476
"gUNC26609904b","16",21.6244142206476
"gUNC26610304","16",21.6569296290896
"ST2161329615","16",21.6840852846087
"gUNC26611901","16",21.8076976278272
"gUNC26612033","16",21.8243506162315
"mUNC26614842","16",22.077618464265
"gUNC26617432","16",22.1359640969739
"gUNC26621167","16",22.2236685364505
"gUNC26622094","16",22.2437087994107
"SX1161372334","16",22.29369
"gUNCHS042395","16",22.29369
"gUNC26627516","16",22.29369
"gUNC26628530","16",22.3226385393302
"S2H161405389","16",22.5269475774167
"gUNC26636041","16",22.6004622837913
"gUNC26636079","16",22.6194940901799
"gUNC26646526","16",23.43548
"UNC26647019","16",23.43548
"UNC26651633","16",23.6868087596186
"S6J161470897","16",24.0635693704598
"SAH161518913","16",24.63626
"ST2161555858","16",24.99603
"ST2161558293","16",24.99603
"gUNC26676774","16",24.99603
"ST2161574938","16",24.99603
"ST2161578898","16",24.99603
"S6J161597205","16",25.500918909017
"UNC26693650","16",26.05219
"gUNCHS042586","16",26.0688053320678
"gJAX00068715","16",26.2017824745802
"gJAX00068722","16",26.2633029749879
"gUNC26700109","16",26.2748983820095
"mUNC26710102","16",26.43089
"gUNC26725019","16",26.6473022031579
"gUNC26731136","16",27.0513347701625
"gJAX00419438","16",27.56387
"gUNC26756030","16",28.6195160744683
"gUNC26762470","16",28.67172
"SFT161900586","16",28.67172
"S6J161911764","16",28.7116339545447
"SBC161949709","16",28.82957
"mUNC26793881","16",29.1178441563583
"mUNC26808608","16",29.58376
"gJAX00069521","16",30.98419
"gUNC26835057","16",30.98419
"gUNCHS042823","16",30.98419
"gUNC26849939","16",31.11292
"gUNC26855954","16",31.2211792629646
"gUNC26865954","16",31.6852750908808
"gUNC26883491","16",32.1341798900061
"gUNC26892565","16",32.32156
"gUNC26910303","16",32.93538
"gUNCHS042936","16",32.93538
"mUNC160089673","16",33.9469064706723
"gUNC26960755","16",34.54379
"SFR162558272","16",34.9689960625274
"gUNC26988451","16",35.2244
"gUNC27017128","16",36.08478
"gUNC27037630","16",37.20265
"gJAX00070744","16",37.2632331402864
"mUNC27051130","16",37.9638166276089
"gUNC27065417","16",38.3574277636271
"S6J162881072","16",38.902
"gUNC27095787","16",38.98212
"gUNC27104920","16",39.3356761613641
"SAC162943471","16",40.0969947743706
"gUNC27119489","16",40.4057446607878
"gUNC27132245","16",41.36662
"gUNC27135159","16",41.36662
"gUNC27161197","16",42.5321166928976
"gUNC27189669","16",43.50494
"gUNC27209036","16",43.8493128826566
"gUNC27244717","16",44.8495193413211
"gUNC27250809","16",44.96844
"gUNC27259659","16",44.96844
"gUNCHS043247","16",46.6763356092145
"gJAX00072193","16",48.417062183881
"gUNC27355255","16",49.54528
"SAH163619934","16",49.82996
"gUNCHS043343","16",51.5623179705186
"SAH163702838","16",51.7900542749881
"gUNC27436877","16",53.3273563660557
"gUNC27446452","16",53.8076
"gUNC27462990","16",55.0220835987315
"S2R170162768","17",0.210396958906591
"gUNC27522753","17",1.552680611472
"mUNC170287409","17",2.75493168537865
"S6J170327543","17",2.94531673797926
"gUNC27542675","17",3.58444
"gUNC27556958","17",5.77547235109962
"gUNC27566172","17",5.78743
"S6J170482004","17",6.25805250709203
"S3C170492571","17",6.48715725258817
"gUNC27580058","17",6.52648059121516
"S2R170500175","17",6.58942469744381
"gUNC27620067","17",7.75091
"SFT170705660","17",7.94442020688628
"SAC170714188","17",8.54743339988776
"gUNC27683217","17",10.1474396996758
"gUNC27699942","17",10.5938354919924
"gJAX00074632","17",11.0331644070886
"gUNC27726162","17",12.56027
"mJAX00074907","17",13.4633525815161
"gJAX00435631","17",13.6035
"mUNC27778991","17",15.369244238462
"S1L171330630","17",16.00628
"gUNC27802572","17",16.00628
"S3C171366510","17",16.00628
"gUNC27822205","17",16.71341
"SSR171470800","17",17.17264
"gUNC27844705","17",17.17264
"gUNC27853366","17",17.5831284124121
"gUNC27860067","17",17.59984
"mUNC170098448","17",17.59984
"gUNC27866461","17",17.59984
"S6J171730251","17",17.6600079260755
"gUNC27894096","17",17.7045474906374
"gUNC27898668","17",17.9178437009715
"S6J171797435","17",19.7270725647174
"SAH171853596","17",20.87835
"gUNC27998586","17",24.6432572699854
"gUNC28010464","17",25.26748
"gJAX00076706","17",26.2459488620909
"mUNC170133786","17",26.8137823885223
"SFT172278468","17",27.6407372649468
"mJAX00076934","17",27.8042444981858
"gJAX00442831","17",28.6449136472464
"gUNCHS044625","17",29.2191588865161
"gUNC28135094","17",29.6161426925441
"gUNC28144678","17",29.9357425951826
"mJAX00077306","17",30.3879952103149
"gUNC28162302","17",30.66159
"S6J172520504","17",30.66159
"gUNC28172418","17",30.8138475861915
"mJAX00077484","17",32.1440937516507
"S1H172615906","17",32.88206
"mbackupJAX00077565","17",33.24303
"S6R172675771","17",36.0976485634419
"S6J172710115","17",36.7788065607806
"UNC28237430","17",36.8927952627207
"gbackupUNC170152056","17",37.25595
"gUNC28254443","17",37.5451476268099
"UNC28266829","17",38.6729493265893
"SSH172795358","17",38.7706968004213
"UNC28274024","17",39.0149355400584
"gUNC28281378","17",39.4041091856257
"gUNC28298281","17",39.57624
"mUNC28303614","17",41.94136
"UNC28305214","17",41.9767830011842
"gUNCHS044895","17",42.4642229187028
"UNC28315789","17",42.6094171734064
"SX1172918340","17",42.69819
"UNC28319378","17",42.69819
"UNC28329727","17",42.8195111048023
"SX1172952250","17",43.12002
"ST2172981175","17",43.56151
"S6J173007682","17",44.4285
"mbackupUNC170182621","17",44.438973934695
"gUNC28362305","17",44.8638075665343
"gUNC28369711","17",45.3019964632403
"gUNC28379024","17",45.5715203564163
"JAX00078388","17",45.5964697772847
"SSR173074207","17",45.6139710421934
"S3N173098326","17",46.02436
"gUNC28391737","17",46.02436
"gUNC28402199","17",46.02436
"UNC28403000","17",46.0736873823813
"gUNC28404244","17",46.3575478580425
"gUNC28404244b","17",46.3575478580425
"gUNCHS045010","17",47.48352
"gUNC28447129","17",48.90463
"gUNC28452239","17",49.17608
"SX1173263977","17",49.6814407402038
"gUNC28500449","17",52.93832
"gJAX00448815","17",53.1053661741006
"gJAX00448815b","17",53.1053661741006
"UNC28512003","17",53.1994465213709
"gUNCHS045135","17",53.4819911472608
"gUNC28516586","17",53.8381715663089
"gUNC28517738","17",54.1357445590706
"UNC28518541","17",54.2054259270046
"SX1173462937","17",54.67931
"SX1173464848","17",54.67931
"S1H173471830","17",54.81991
"gUNC28534005","17",54.81991
"gUNC28536124","17",54.8614933212657
"UNC28537491","17",54.935567274302
"gUNC28538626","17",55.0227032641951
"UNC28545160","17",55.77403
"UNC28554564","17",55.846568662773
"SX1173586340","17",57.63397
"gUNC28610918","17",58.40314
"SX1173685806","17",58.40314
"mbackupUNC170236285","17",58.5442755746598
"UNC28626374","17",58.5664601144375
"mJAX00450679","18",0.154316414683649
"mUNC180320551","18",0.937448607861234
"UNC180320551","18",0.937448607861234
"gUNC28660113","18",1.05719
"gUNCHS045360","18",1.54344994659546
"JAX00079929","18",1.99041580106809
"gUNC28666327","18",2.49494
"SX1180240171","18",2.49494
"UNC28667824","18",2.49494
"SSH180247841","18",2.49494
"gJAX00451098","18",2.51582769686984
"gJAX00080014","18",2.56605
"gbackupUNC180006260","18",2.56605
"UNC28678086","18",2.56605
"gUNC28692973","18",2.67165
"UNC28696250","18",2.75074375895558
"gUNC28700487","18",2.89459081674893
"SAH180368051","18",2.90734
"SX1180411495","18",2.97333574621597
"gJAX00080309","18",3.2642941303876
"SX1180450076","18",3.83338
"SX1180482214","18",4.07611844318818
"gUNC28742995","18",4.14952
"UNC28745933","18",4.29976562244234
"UNC28753806","18",4.88762762819476
"UNC28756673","18",5.15119126590195
"gUNC28757017","18",5.25987805155978
"gUNC28764445","18",5.80536713567839
"UNC28768838","18",5.93671975830215
"S6J180575286","18",5.95534488693079
"S6J180597934","18",6.28467
"gUNC28777523","18",6.28467
"gUNC28781425","18",6.81325671693883
"gUNC28792592","18",8.02083751514986
"gJAX00453002","18",8.14536561972619
"mbackupUNC180055732","18",8.43203242808661
"mbackupUNC180055732b","18",8.43203242808661
"mJAX00212478","18",8.60885
"gUNC28827725","18",8.85520524626234
"gUNC28848187","18",9.4506649418955
"gUNC28878930","18",10.0477431612563
"BCC180983620","18",11.19009
"mUNC180406273","18",11.19009
"gUNC28912730","18",12.2140863457201
"JAX00081466","18",12.7264199260201
"UNC28915382","18",12.7431027743509
"JAX00454425","18",13.1225716757753
"gUNC28923760","18",13.50189
"gUNC28941952","18",14.28851
"gUNC28943656","18",14.4576868368727
"UNC28945366","18",14.5491159522122
"gJAX00081668","18",14.5965292036164
"JAX00081668","18",14.5965292036164
"JAX00081670","18",14.6050082394905
"UNC28950623","18",14.6560538897134
"UNC28952794","18",14.7265412113632
"S3C181157585","18",14.7357895714465
"UNC28953513","18",14.7458130565159
"gUNC28965044","18",15.1786409070495
"UNC28965044","18",15.1786409070495
"SX1181208741","18",15.3892562127358
"UNC28990333","18",15.7589718860381
"gUNC29013112","18",16.18709
"gUNC29015743","18",16.18709
"gUNC29016808","18",16.18709
"UNC29025062","18",16.4471796543167
"gUNC29026576","18",16.5293619767955
"UNC29026576","18",16.5293619767955
"gUNC29027968","18",16.56892
"JAX00082128","18",16.7086528669641
"gJAX00456034","18",16.8213911041057
"UNC29048779","18",17.46478
"SAJ181461903","18",17.46478
"mUNC180079908","18",17.46478
"UNC29068291","18",18.0009594414993
"UNCHS045989","18",18.045227407875
"gUNCHS045994","18",18.179990578439
"gUNC29077485","18",18.6216587838805
"gJAX00457235","18",19.39059
"gUNC29117245","18",19.9416504759215
"S6Y181679207","18",20.1354438618389
"gUNC180267595","18",20.60264
"gUNC29130216","18",20.8305684491672
"gUNC29139558","18",21.2577325846327
"gUNCHS046136","18",21.7096184021515
"SX1181798784","18",21.8553212363069
"gJAX00458183","18",22.3438
"UNCHS046197","18",22.8407507871033
"gUNC29193918","18",23.038727015398
"S6Y181889625","18",23.0749294231186
"JAX00083108","18",23.2918632306468
"gUNC29205101","18",23.3160432679061
"gUNC29232217","18",25.1747945804724
"gUNC29240206","18",25.31175
"UNC29245245","18",25.8177418641781
"gUNC29275913","18",26.954360259714
"S6J182162904","18",27.1286672782419
"gUNC29320298","18",28.5231130198248
"mUNC29349964","18",30.74230262251
"ST2182404043","18",32.33434
"gUNC29400812","18",32.59616
"gUNC29404499","18",32.75489
"SBC182501195","18",33.1506917331763
"gUNC29452833","18",35.7130103402565
"gUNC29463268","18",36.96384
"S6H182636594","18",36.9961468425211
"gUNCHS046617","18",40.3596774091456
"gUNC29533260","18",42.0500518348713
"UNC29539674","18",42.4177028147488
"SFT182818838","18",42.4633633998742
"SFT182818842","18",42.4634640714174
"mUNC180159545","18",43.388694949465
"gJAX00464513","18",43.7235261971467
"S2T182921681","18",44.327453920371
"S2H182948246","18",47.6745224034322
"SBC182987359","18",48.65651
"gUNC29607384","18",48.65651
"S6J182991262","18",48.6902370508893
"S2T183008149","18",48.9936890963497
"gJAX00085313","18",50.1743875699693
"gUNC29678447","18",51.091737675155
"gUNC29691584","18",51.4930269915545
"S6J183234400","18",52.0660192546435
"gJAX00085603","18",52.385442521472
"gUNCHS046903","18",55.48685
"mbackupUNC180199802","18",55.48685
"gUNC29787730","18",56.55492
"mJAX00468495","18",56.55492
"gUNCHS046992","18",56.7220884200838
"gJAX00468967","19",0.535335954710691
"gUNC29827168","19",0.638179774043575
"gUNC29840729","19",1.43269083689306
"gUNC29847184","19",1.53702
"gUNC29862012","19",2.53031
"mUNC29870082","19",2.87004677180998
"gJAX00470180","19",3.74446873570112
"gUNC29893228","19",5.43763483230649
"SSH190476850","19",5.79695427396674
"SFT190507932","19",5.95894
"gUNC29912474","19",5.95894
"gbackupUNC190150199","19",7.6425506486542
"mUNC190150911","19",8.03308376912495
"UNC29982619","19",10.11342
"SSH190725498","19",10.3899631454169
"SAH190772499","19",10.6720671655529
"gUNC30006733","19",10.6746008247795
"S6J190858799","19",11.56871
"S2H190908507","19",14.4469107573414
"gUNC30072077","19",14.9066096929845
"gUNC30078218","19",15.6421600057831
"S2T190976251","19",16.75214
"SX1190978984","19",16.7596964701924
"SX1190983202","19",16.8904050587595
"UNC30098100","19",16.9033313827697
"S6H190989482","19",17.0569086635094
"gUNC30102034","19",17.0748751599661
"UNC30103919","19",17.0994374859528
"UNC30106304","19",17.2153120142971
"UNC30109707","19",17.5596011846959
"gUNC30109889","19",17.564843714133
"gUNCHS047417","19",17.7384263593874
"UNC30117549","19",17.7573339473113
"UNC30118461","19",17.8250579238969
"gUNC30126123","19",18.204688721965
"gUNC30144119","19",19.2836063249877
"UNC30145625","19",19.4078351008676
"UNC30148273","19",19.5932725235577
"UNC30150902","19",19.9088751963223
"UNC30162928","19",20.7422417528386
"mUNC190034224","19",20.8446496468291
"mUNC190034224b","19",20.8446496468291
"gUNC30174108","19",21.4942424985487
"gUNC30179422","19",22.1391644516697
"gUNC30190932","19",22.7102915632011
"UNC30190932","19",22.7102915632011
"gUNC30194773","19",23.290385564603
"gUNC30267063","19",29.1528544213191
"UNC30267063","19",29.1528544213191
"UNC30268264","19",29.2114210876706
"JAX00476797","19",29.5292711339937
"UNC30277066","19",29.5378142974204
"gJAX00476871","19",29.7510844007344
"SX1191541005","19",30.357068938942
"gUNC30309042","19",31.4481880495147
"gUNC30309860","19",31.4544670758966
"gUNC30311299","19",31.4655525227509
"gUNC30323050","19",31.5752178951536
"UNC30324577","19",31.69184097475
"S6H191688137","19",33.1746237391676
"UNC30342371","19",33.5389007274822
"gUNC30347226","19",33.78192
"SX1191716176","19",33.8708638501615
"gUNC30354272","19",33.88894
"UNC30355310","19",33.88894
"SX1191766498","19",34.4892336460828
"S6J191815106","19",35.96441
"S6J191822723","19",35.96441
"JAX00089456","19",35.96441
"gUNC30392264","19",35.96441
"gUNC30400546","19",36.17984
"SX1191882108","19",36.3661285351372
"gUNC30418404","19",37.7371973698821
"gUNC30419484","19",37.9091498563697
"mJAX00479293","19",38.3760101733917
"UNC30427206","19",39.1070786900928
"gUNC30431845","19",40.1699397799587
"mUNC30440035","19",41.90781
"gJAX00215162","19",42.22892
"SAH192033410","19",42.22892
"gUNC30475312","19",42.7196901166322
"B6_rs30447436","19",43.4777395943183
"gUNC30500882","19",44.08186
"gUNC30521202","19",46.9900882443929
"gJAX00090151","19",47.4577750018309
"gUNC30532167","19",48.3776472106846
"UNC30532837","19",48.4368237065047
"gUNC30534660","19",48.5583081349984
"gUNC30550675","19",49.0810886475711
"UNC30559311","19",49.4353720063874
"gUNC30559855","19",49.450111821682
"gUNC30567892","19",50.5340941050157
"UNC30567994","19",50.545865132914
"gUNCHS048085","19",51.6345747362588
"gUNC30587009","19",52.8296186897878
"gUNC30592323","19",53.40741
"gUNC30595713","19",53.65326
"gJAX00481828","19",53.65326
"UNCHS048168","19",53.65326
"SXX200249422","X",1.47418727628739
"gUNC30621040","X",2.09135386884181
"SXX200310860","X",2.17209357265744
"gJAX00708849","X",2.35821425155914
"SAH200383508","X",3.04584313036258
"SFT200406138","X",3.27353
"gUNC30638980","X",3.28900098395568
"gUNC30646731","X",4.46360906169164
"gUNC30649432","X",4.79426809203621
"S6J200459717","X",4.88483117127959
"gUNC30659322","X",6.00612002121974
"mJAX00177172","X",6.14336026740842
"SXX200510118","X",6.23029920041127
"SXX200555384","X",7.4386807479561
"SXX200565619","X",7.71189802141699
"mJAX00709622","X",8.55495516338077
"gUNCHS048329","X",9.11546130699016
"mUNC30687700","X",9.94594071808557
"SXX200658248","X",10.1846549233897
"gUNC30698758","X",11.7572919989709
"gbackupUNC200355425","X",13.0195659038403
"gUNC30709000","X",13.1992334342291
"SXX200803928","X",14.0736147747686
"gJAX00710061","X",14.2179719728409
"mJAX00177765","X",14.8036784261959
"SXX200852088","X",15.16589522866
"SXX200859326","X",15.213482042843
"SXX200900812","X",15.4862265552372
"mbackupJAX00710313","X",15.6339554849007
"gUNC30742350","X",18.87478
"SXX201441759","X",18.9115138581879
"SXX201444577","X",18.9836295524225
"SXX201484451","X",20.003897597488
"mUNC200007700","X",21.2862859926429
"mJAX00178201","X",21.65543
"gUNC30758797","X",21.65543
"mbackupUNC200008026","X",21.65543
"SXX201642834","X",21.65543
"gUNCHS048485","X",21.65543
"mUNC200388435","X",21.65543
"SXX201709777","X",21.7573969725967
"SXX201752124","X",22.1275970990744
"gUNC30777756","X",22.1586229997483
"S6J201952187","X",24.1948770941359
"SXX202001833","X",24.6184445277125
"mbackupUNC200011184","X",25.3198127044745
"gUNC30819822","X",26.49835
"SXX202074857","X",26.79048
"UNC30825576","X",26.819406785217
"gbackupUNC200012354","X",27.5925594777231
"UNC30833446","X",27.77361
"mbackupUNC200012541","X",27.77361
"SXX202274118","X",28.7551189375158
"mUNC_rs47654132","X",29.3848958878429
"UNC30850457","X",30.0191066566983
"gUNC30853537","X",30.74307
"gUNC30853537b","X",30.74307
"backupUNC200013645","X",30.74307
"JAX00179434","X",30.801921975501
"SXX202318349","X",30.9052587696155
"gUNC30859684","X",31.5958853066834
"gJAX00712235","X",31.63134
"mJAX00712239","X",31.6643128247654
"SXX202362414","X",31.759089510454
"SXX202407484","X",31.95413
"mbackupJAX00712427","X",32.2016886282056
"SXX202459414","X",33.01692
"mJAX00179713","X",33.01692
"gJAX00179753","X",33.01692
"SXX202508616","X",33.01692
"gJAX00179815","X",33.01692
"SXX202555079","X",33.01692
"mJAX00180030","X",33.13888
"gJAX00180161","X",33.26084
"gUNC30930499","X",33.3702277723197
"S1H202771893","X",33.88133764558
"SXX202776137","X",33.97982
"SXX202778864","X",33.97982
"mUNC30934795","X",33.97982
"gUNCHS048795","X",34.4583714240859
"SXX202832126","X",34.55426
"mJAX00713567","X",35.5895720109767
"SXX202964970","X",36.20415612735
"SXX203009699","X",36.6283301826316
"mUNC200020256","X",36.73946
"SXX203053417","X",36.73946
"SXX203058219","X",36.73946
"gJAX00180834","X",36.73946
"SXX203104543","X",36.7546763406378
"SXX203110156","X",36.7597443007398
"mJAX00714309","X",36.7974724521785
"gJAX00181000","X",36.8162837249841
"gJAX00181056","X",36.82451
"gJAX00714555","X",36.82451
"SXX203287666","X",36.82451
"gJAX00181261","X",36.82451
"SXX203342966","X",36.82451
"SXX203346641","X",36.8688584005722
"S3J203353495","X",36.9515609614224
"gUNCHS048901","X",37.5128194733648
"SXX203396034","X",37.76297
"mJAX00181615","X",38.39286
"S6J203523445","X",38.39286
"gJAX00715304","X",38.39286
"SXX203575044","X",38.39286
"SXX203596199","X",38.39286
"SXX203620442","X",38.5030814328134
"gJAX00715624","X",39.0503261921192
"gUNC31094010","X",39.25745
"SXX203712538","X",39.25745
"gUNC31097694","X",39.5540640676554
"S6J203747996","X",39.7441856325091
"gUNCHS048963","X",39.8675351987037
"S1H203757338","X",39.878243750617
"gUNC31117076","X",41.13268
"SXX203876365","X",41.13268
"gUNC31120242","X",41.1457177596376
"mbackupUNC200614817","X",41.2068549888405
"SFC203935298","X",41.2792354230152
"gJAX00182437","X",41.62785
"SXX204012926","X",42.1252048896012
"SXX204016348","X",42.1510345643223
"SXX204024437","X",42.1543
"gUNC31147619b","X",42.1543
"SXX204063272","X",42.7958770489799
"gUNC31151289","X",42.8616692842455
"SXX204083188","X",43.5164655650097
"gUNC31156667","X",43.8155575534969
"SXX204131106","X",44.4625026890649
"SXX204164025","X",44.9256626602234
"gUNC31169206","X",45.1012848273221
"SXX204237664","X",45.78983
"SXX204244226","X",45.78983
"mUNC200029837","X",45.78983
"gUNCHS049155","X",45.8173826333047
"SXX204285988","X",45.8727623149169
"SXX204331192","X",46.1588500814707
"gUNC31194840","X",46.2067023367807
"gUNC31200847","X",46.4940137157708
"SXX204404582","X",46.62651
"gUNC31207520","X",46.62651
"UNC31221166","X",47.36223
"gUNC31222616","X",47.5911391458127
"gUNCHS049231","X",47.89671
"gUNCHS049243","X",48.00613
"SX1204758253","X",48.00613
"gUNC31266428","X",48.00613
"mUNC200167426","X",48.00613
"SXX204891759","X",48.23941
"gUNCHS049276","X",48.23941
"gUNC31306104","X",48.919934517985
"SXX205137886","X",49.1186693870617
"mUNC200687011","X",49.7914586010691
"gUNC31310260","X",49.9426933514542
"SXX205211966","X",51.4765606625779
"UNC31321705","X",52.17039
"SXX205252542","X",52.17039
"UNC31325940","X",52.9819256446288
"SXX205283973","X",53.1538562677504
"gUNCHS049319","X",53.388143261521
"S6J205319015","X",53.62944
"SXX205366024","X",54.26745
"S6J205438929","X",55.7647736543321
"SXX205448587","X",55.81765
"gUNC31362412","X",57.48063
"gUNC31369362","X",57.48063
"gJAX00185066","X",57.48063
"SXX205560666","X",59.5966556422712
"SXX205579878","X",59.75632
"gUNC31383955","X",59.75632
"gUNC31384599","X",59.75632
"SXX205604397","X",59.75632
"S6J205609960","X",59.75632
"SXX205618769","X",59.75632
"mJAX00185322","X",60.6701874256773
"SXX205667754","X",60.7638908539898
"UNC31400930","X",61.1314368636559
"gUNC31404720","X",61.6634002156903
"SXX205706204","X",61.8428378529412
"SXX205728017","X",62.4549187978931
"SXX205753377","X",63.166530803128
"SXX205773227","X",63.7235309731007
"SXX205787608","X",64.1270742834078
"SXX205800381","X",64.4854859962756
"SXX205819204","X",65.0136723872967
"gUNCHS049501","X",65.2815750941532
"gUNCHS049505","X",65.6184025691947
"SXX205845915","X",65.763217876753
"mUNC200886512","X",66.1956613927569
"gUNC31452796","X",66.68174
"SFT206024418","X",66.68174
"SXX206032524","X",66.68174
"UNC31456355","X",66.68174
"SXX206035813","X",66.68174
"mUNC200203655","X",66.68174
"SBT206052839","X",66.68174
"backupUNC200204428","X",66.68174
"gUNC31462169","X",66.68174
"gUNCHS049562","X",66.68174
"SXX206114418","X",66.68174
"SXX206130465","X",66.68174
"gUNCHS049580","X",70.3917934141074
"gUNC31487325","X",70.71483
"SBT206227901","X",70.71483
"UNC31489945","X",70.71483
"SXX206252353","X",70.71483
"SXX206277005","X",70.71483
"gUNC31502377","X",70.9160069377348
"gUNC31504684","X",71.0897140923783
"SXX206350333","X",71.4509100738125
"mUNC200245326","X",71.5029909238519
"SXX206357575","X",71.5075519325618
"SXX206368498","X",71.5929902820274
"SBC206391380","X",72.1242847992407
"mUNC31517925","X",72.2110541263224
"SXX206409978","X",72.27453
"SXX206438880","X",72.27453
"SXX206443773","X",72.27453
"gUNCHS049674","X",72.27453
"SXX206454310","X",72.27453
"mbackupJAX00722366","X",72.5679497607498
"SXX206492014","X",72.8944741256269
"SXX206511014","X",73.3064939973691
"gUNC31538825","X",73.3340230527008
"SXX206519467","X",73.4897923324838
"SXX206560764","X",74.3852906963743
"mUNC200048303","X",74.4103598487215
"mJAX00186885","X",75.06876
"S6J206612631","X",75.06876
"SXX206660204","X",75.9259419593355
"SXX206680968","X",76.5397912779794
"SXX206683419","X",76.558670134398
"gUNCHS049751","X",76.6542482534046
"SXX206700404","X",76.6894768741118
"SXX206725721","X",76.884446773583
"mUNC31584804","X",76.9177630186575
"SXX206749946","X",77.0710075187339
"SXX206763835","X",77.220942318905
